ts,symbol,open,high,low,close,volume
2023-03-30,SPY,398.0700073242188,404.0400085449219,391.9599914550781,392.75,142361000
2023-03-31,SPY,389.3699951171875,395.7999877929688,385.1499938964844,392.3399963378906,125090800
2023-04-03,SPY,396.7099914550781,403.1799926757813,395.6099853515625,401.7200012207031,104174400
2023-04-04,SPY,399.9800109863281,403.9700012207031,397.6000061035156,400.0899963378906,78622400
2023-04-05,SPY,406.5299987792969,408.5700073242188,402.5799865722656,408.3200073242188,83029700
2023-04-06,SPY,403.5,403.7999877929688,390.5499877929688,391.8599853515625,117674500
2023-04-07,SPY,388.6199951171875,394.1400146484375,387.1099853515625,389.4599914550781,98510700
2023-04-10,SPY,393.25,397.0299987792969,380.5400085449219,389.6300048828125,131432200
2023-04-11,SPY,392.8299865722656,397.7300109863281,390.3800048828125,396.9200134277344,76414900
2023-04-12,SPY,392.55999755859375,395.1499938964844,386.9599914550781,393.8900146484375,91448800
2023-04-13,SPY,392.30999755859375,399.4500122070313,391.8900146484375,397.3699951171875,91472900
2023-04-14,SPY,398.6700134277344,407.0400085449219,398.4500122070313,405.30999755859375,82168300
2023-04-17,SPY,407.9100036621094,415.3800048828125,407.7000122070313,415.260009765625,84768700
2023-04-18,SPY,413.5499877929688,416.4599914550781,410.0299987792969,412.9299926757813,95937000
2023-04-19,SPY,415.1700134277344,416.239990234375,406.9299926757813,409.5899963378906,86585800
2023-04-20,SPY,409.4200134277344,417.4400024414063,407.0400085449219,417.3900146484375,79609600
2023-04-21,SPY,412.3999938964844,414.0400085449219,409.510009765625,410.5400085449219,71874300
2023-04-24,SPY,414.7799987792969,416.6099853515625,410.5499877929688,411.7900085449219,57508900
2023-04-25,SPY,408.1000061035156,416.2200012207031,407.6099853515625,415.739990234375,59272400
2023-04-26,SPY,413.9299926757813,415.8200073242188,410.3800048828125,411.2200012207031,64350000
2023-04-27,SPY,409.3399963378906,411.739990234375,401.4400024414063,401.4400024414063,86289800
2023-04-28,SPY,394.8800048828125,395.7799987792969,389.75,389.7999877929688,132893900
2023-05-01,SPY,379.8500061035156,381.80999755859375,373.2999877929688,375.0,170004900
2023-05-02,SPY,376.8500061035156,377.9400024414063,370.5899963378906,373.8699951171875,104011800
2023-05-03,SPY,377.3599853515625,383.8999938964844,372.1199951171875,379.2000122070313,125666800
2023-05-04,SPY,370.510009765625,370.9400024414063,364.0799865722656,366.6499938964844,134473300
2023-05-05,SPY,365.510009765625,369.3800048828125,362.1700134277344,365.8599853515625,111113900
2023-05-08,SPY,371.8900146484375,376.5299987792969,371.80999755859375,375.0700073242188,76811900
2023-05-09,SPY,370.6199951171875,378.7200012207031,370.1799926757813,374.3900146484375,90059400
2023-05-10,SPY,376.6400146484375,378.8299865722656,372.8900146484375,378.05999755859375,79292100
2023-05-11,SPY,381.3999938964844,390.0899963378906,381.3699951171875,390.0799865722656,98050300
2023-05-12,SPY,391.0499877929688,391.3599853515625,387.4400024414063,388.5899963378906,66009600
2023-05-15,SPY,390.2300109863281,393.1600036621094,380.5299987792969,380.6499938964844,86548900
2023-05-16,SPY,381.2300109863281,382.2699890136719,378.4200134277344,380.3399963378906,65676000
2023-05-17,SPY,376.239990234375,380.6600036621094,372.55999755859375,377.25,112508300
2023-05-18,SPY,376.55999755859375,381.7000122070313,373.7999877929688,381.239990234375,74839700
2023-05-19,SPY,375.8800048828125,381.9800109863281,372.8999938964844,381.9599914550781,81438000
2023-05-22,SPY,382.1099853515625,385.8699951171875,379.6000061035156,383.25,70426200
2023-05-23,SPY,385.1199951171875,389.8299865722656,383.2699890136719,388.989990234375,64525900
2023-05-24,SPY,387.2699890136719,390.6400146484375,385.6600036621094,388.6700134277344,72397800
2023-05-25,SPY,385.8500061035156,386.8699951171875,383.5,384.2300109863281,58366900
2023-05-26,SPY,383.6499938964844,386.1600036621094,378.989990234375,380.8299865722656,62219200
2023-05-29,SPY,375.1000061035156,381.9200134277344,374.6600036621094,378.8299865722656,84224600
2023-05-30,SPY,373.6099853515625,379.0499877929688,371.0400085449219,377.9100036621094,89704800
2023-05-31,SPY,382.5499877929688,385.25,380.5400085449219,385.1300048828125,79060400
2023-06-01,SPY,388.3800048828125,389.0899963378906,380.6600036621094,381.9500122070313,63203600
2023-06-02,SPY,386.0799865722656,392.8699951171875,385.3900146484375,392.2699890136719,78506000
2023-06-05,SPY,392.4700012207031,396.260009765625,391.0299987792969,394.7699890136719,71843800
2023-06-06,SPY,394.1600036621094,398.8399963378906,391.6300048828125,398.7900085449219,64903900
2023-06-07,SPY,398.9200134277344,400.1799926757813,392.75,395.0899963378906,72197300
2023-06-08,SPY,395.75,396.4700012207031,393.2099914550781,395.5700073242188,53631500
2023-06-09,SPY,393.8399963378906,394.05999755859375,389.9500122070313,390.8900146484375,52946400
2023-06-12,SPY,394.3599853515625,402.8800048828125,394.0499877929688,401.0400085449219,82342100
2023-06-13,SPY,401.8900146484375,406.7999877929688,398.1499938964844,406.0700073242188,73966600
2023-06-14,SPY,407.5799865722656,413.0299987792969,406.7699890136719,411.989990234375,87003700
2023-06-15,SPY,409.1499938964844,413.4100036621094,408.3999938964844,410.7699890136719,69997500
2023-06-16,SPY,409.1199951171875,413.0,406.8200073242188,408.05999755859375,63435400
2023-06-19,SPY,410.2999877929688,415.6799926757813,410.0,414.4500122070313,67820600
2023-06-20,SPY,414.3699951171875,415.0899963378906,412.4400024414063,414.1700134277344,45656600
2023-06-21,SPY,409.6600036621094,414.1499938964844,409.6000061035156,413.4700012207031,56814900
2023-06-22,SPY,415.25,417.6199951171875,411.8299865722656,412.989990234375,53886100
2023-06-23,SPY,412.2200012207031,412.75,410.2200012207031,411.3500061035156,44931800
2023-06-26,SPY,418.7799987792969,420.1400146484375,416.7200012207031,419.989990234375,68665700
2023-06-27,SPY,422.989990234375,424.9500122070313,419.2099914550781,419.989990234375,59489700
2023-06-28,SPY,422.0299987792969,427.2099914550781,421.0299987792969,427.1000061035156,61694500
2023-06-29,SPY,424.7699890136719,429.4100036621094,424.7099914550781,428.8599853515625,54048300
2023-06-30,SPY,427.7300109863281,431.7300109863281,426.8800048828125,429.7000122070313,59289000
2023-07-03,SPY,425.9100036621094,429.5,424.5400085449219,426.6499938964844,63563400
2023-07-04,SPY,426.8599853515625,428.6099853515625,425.5,427.8900146484375,49023200
2023-07-05,SPY,424.9800109863281,425.260009765625,421.2200012207031,422.1400146484375,68016900
2023-07-06,SPY,417.0499877929688,417.2300109863281,412.3999938964844,413.3500061035156,77695600
2023-07-07,SPY,412.8999938964844,415.4200134277344,411.7699890136719,412.3500061035156,49105200
2023-07-10,SPY,412.1099853515625,415.1099853515625,411.3900146484375,413.6700134277344,49177800
2023-07-11,SPY,415.239990234375,419.55999755859375,414.0899963378906,419.510009765625,50942300
2023-07-12,SPY,419.3900146484375,419.9599914550781,405.25,405.30999755859375,103087000
2023-07-13,SPY,402.2000122070313,405.8399963378906,401.2000122070313,402.6300048828125,65370800
2023-07-14,SPY,403.8500061035156,404.1000061035156,396.0,398.2099914550781,85652400
2023-07-17,SPY,399.9299926757813,401.239990234375,395.0400085449219,395.1799926757813,76029700
2023-07-18,SPY,392.8900146484375,396.7799987792969,390.0400085449219,396.4200134277344,78740100
2023-07-19,SPY,400.2799987792969,401.55999755859375,390.3299865722656,392.239990234375,99632100
2023-07-20,SPY,393.1300048828125,394.1199951171875,388.4200134277344,390.760009765625,76637400
2023-07-21,SPY,390.4299926757813,398.5899963378906,390.2000122070313,397.7799987792969,70964200
2023-07-24,SPY,395.3900146484375,400.8599853515625,394.1199951171875,400.3800048828125,80821700
2023-07-25,SPY,402.739990234375,407.510009765625,402.4599914550781,406.6000061035156,76706900
2023-07-26,SPY,408.7799987792969,411.7300109863281,408.4599914550781,410.9700012207031,69256300
2023-07-27,SPY,401.8299865722656,403.1000061035156,391.9200134277344,393.1000061035156,122947100
2023-07-28,SPY,394.4700012207031,396.2000122070313,391.1199951171875,394.6000061035156,85023700
2023-07-31,SPY,392.9599914550781,395.9599914550781,388.7799987792969,390.1199951171875,87633800
2023-08-01,SPY,384.1400146484375,386.25,382.1099853515625,385.55999755859375,103084800
2023-08-02,SPY,382.260009765625,388.5499877929688,382.1799926757813,388.5499877929688,73278500
2023-08-03,SPY,385.05999755859375,386.1199951171875,381.2000122070313,384.0899963378906,77274900
2023-08-04,SPY,386.1099853515625,389.30999755859375,377.3800048828125,377.3900146484375,106746600
2023-08-07,SPY,376.5799865722656,378.2999877929688,373.4400024414063,374.2200012207031,89472600
2023-08-08,SPY,370.5799865722656,370.6199951171875,363.2900085449219,367.9500122070313,122346900
2023-08-09,SPY,366.4100036621094,370.2099914550781,363.0299987792969,364.30999755859375,92581200
2023-08-10,SPY,368.0199890136719,370.3999938964844,360.8699951171875,363.3800048828125,108294100
2023-08-11,SPY,364.3800048828125,372.2999877929688,362.6000061035156,370.5299987792969,110802200
2023-08-14,SPY,366.80999755859375,367.1099853515625,359.70001220703125,362.7900085449219,112952300
2023-08-15,SPY,361.7999877929688,365.9100036621094,357.0400085449219,357.17999267578125,153711200
2023-08-16,SPY,361.0799865722656,368.5499877929688,359.2099914550781,366.6099853515625,89756500
2023-08-17,SPY,372.3999938964844,378.0,366.5700073242188,377.9700012207031,103602800
2023-08-18,SPY,373.3900146484375,379.4599914550781,370.9500122070313,377.0899963378906,88065700
2023-08-21,SPY,375.6199951171875,378.7200012207031,372.6799926757813,373.2000122070313,82333500
2023-08-22,SPY,368.9700012207031,373.2900085449219,360.9400024414063,362.7900085449219,107789500
2023-08-23,SPY,363.9599914550781,364.2099914550781,357.6700134277344,360.0199890136719,76042800
2023-08-24,SPY,358.239990234375,363.0299987792969,355.7099914550781,357.739990234375,92482800
2023-08-25,SPY,358.1700134277344,359.82000732421875,356.29998779296875,356.5599975585937,76991800
2023-08-28,SPY,349.2099914550781,367.510009765625,348.1099853515625,365.9700012207031,147254500
2023-08-29,SPY,368.5499877929688,370.260009765625,356.9599914550781,357.6300048828125,123737000
2023-08-30,SPY,364.010009765625,367.9800109863281,357.2799987792969,366.8200073242188,93168200
2023-08-31,SPY,375.1300048828125,375.4500122070313,367.5199890136719,371.1300048828125,97162900
2023-09-01,SPY,368.989990234375,371.8500061035156,365.5499877929688,368.5,79746900
2023-09-04,SPY,368.0299987792969,372.6700134277344,364.6099853515625,365.4100036621094,88283100
2023-09-05,SPY,365.1199951171875,374.7999877929688,363.5400085449219,374.2900085449219,131038400
2023-09-06,SPY,375.8900146484375,380.05999755859375,373.1099853515625,378.8699951171875,85436900
2023-09-07,SPY,378.7900085449219,385.25,378.6700134277344,384.9200134277344,78846300
2023-09-08,SPY,381.6199951171875,387.5799865722656,381.3500061035156,382.0199890136719,104087300
2023-09-11,SPY,383.0700073242188,385.0,379.3299865722656,379.9800109863281,81971800
2023-09-12,SPY,379.8699951171875,389.5199890136719,379.6799926757813,389.0199890136719,100302000
2023-09-13,SPY,386.4400024414063,388.3999938964844,385.260009765625,386.2099914550781,96631300
2023-09-14,SPY,390.1400146484375,390.3900146484375,383.2900085449219,384.5199890136719,85407600
2023-09-15,SPY,383.8999938964844,388.6300048828125,374.760009765625,374.8699951171875,126990400
2023-09-18,SPY,371.4700012207031,374.2000122070313,368.7900085449219,371.010009765625,87100100
2023-09-19,SPY,377.0,378.8699951171875,370.0,376.3500061035156,103505200
2023-09-20,SPY,377.7099914550781,380.5700073242188,375.5299987792969,379.9500122070313,68286900
2023-09-21,SPY,381.1099853515625,385.1199951171875,377.7200012207031,382.0,84641100
2023-09-22,SPY,379.9299926757813,381.1400146484375,373.6099853515625,374.1300048828125,78495500
2023-09-25,SPY,388.0499877929688,395.0400085449219,385.6400146484375,394.6900024414063,141455800
2023-09-26,SPY,395.5899963378906,399.3500061035156,393.6099853515625,398.510009765625,93839900
2023-09-27,SPY,396.6600036621094,400.1799926757813,394.8299865722656,395.1199951171875,71903500
2023-09-28,SPY,401.1499938964844,402.30999755859375,394.489990234375,398.489990234375,93194500
2023-09-29,SPY,396.7799987792969,397.7799987792969,394.7900085449219,395.4500122070313,68508500
2023-10-02,SPY,390.4599914550781,394.9500122070313,390.1400146484375,394.239990234375,74496300
2023-10-03,SPY,397.739990234375,397.80999755859375,393.0400085449219,396.0299987792969,92922500
2023-10-04,SPY,394.6400146484375,395.8200073242188,392.6600036621094,394.5899963378906,51243200
2023-10-05,SPY,396.6300048828125,400.0700073242188,395.1499938964844,399.8999938964844,60429000
2023-10-06,SPY,399.5499877929688,402.9299926757813,399.30999755859375,402.4200134277344,68261600
2023-10-09,SPY,401.8299865722656,402.9100036621094,401.5400085449219,402.3299865722656,30545400
2023-10-10,SPY,399.0899963378906,400.80999755859375,395.1099853515625,395.9100036621094,67881600
2023-10-11,SPY,396.0499877929688,397.2999877929688,393.2999877929688,395.2300109863281,52310000
2023-10-12,SPY,395.489990234375,407.6799926757813,393.4800109863281,407.6799926757813,144566700
2023-10-13,SPY,408.7699890136719,410.0,404.75,407.3800048828125,76398200
2023-10-16,SPY,402.25,407.8599853515625,402.1400146484375,406.9100036621094,85342700
2023-10-17,SPY,403.9500122070313,404.9299926757813,398.1700134277344,399.5899963378906,77289800
2023-10-18,SPY,399.4200134277344,399.989990234375,391.6400146484375,393.8299865722656,77972200
2023-10-19,SPY,392.9400024414063,395.6400146484375,391.9700012207031,393.1600036621094,65927900
2023-10-20,SPY,395.1400146484375,397.3599853515625,393.2699890136719,396.239990234375,60737900
2023-10-23,SPY,394.9400024414063,397.6199951171875,393.1499938964844,393.2799987792969,81447700
2023-10-24,SPY,394.1099853515625,398.9500122070313,393.4100036621094,398.9500122070313,75405800
2023-10-25,SPY,410.2200012207031,410.489990234375,399.0700073242188,401.9700012207031,123782500
2023-10-26,SPY,401.6099853515625,405.5,396.30999755859375,399.3999938964844,108111300
2023-10-27,SPY,394.2999877929688,395.25,387.8900146484375,389.6300048828125,117705900
2023-10-30,SPY,385.1799926757813,386.5799865722656,381.0400085449219,383.2699890136719,119858000
2023-10-31,SPY,383.4700012207031,383.8200073242188,378.2799987792969,380.0199890136719,79878100
2023-11-01,SPY,379.2300109863281,382.2300109863281,377.8500061035156,380.5400085449219,74427200
2023-11-02,SPY,383.25,387.4100036621094,382.6900024414063,386.2300109863281,78167400
2023-11-03,SPY,383.0499877929688,386.2099914550781,374.7699890136719,380.7200012207031,100120900
2023-11-06,SPY,379.6499938964844,383.05999755859375,378.0299987792969,382.9100036621094,59857300
2023-11-07,SPY,382.7900085449219,383.1499938964844,379.6499938964844,381.3999938964844,51638200
2023-11-08,SPY,381.3299865722656,383.3900146484375,376.4200134277344,376.6600036621094,70911500
2023-11-09,SPY,379.6300048828125,384.3500061035156,379.0799865722656,383.4400024414063,66970900
2023-11-10,SPY,380.6400146484375,382.5799865722656,378.4299926757813,382.4299926757813,84022200
2023-11-13,SPY,384.3699951171875,386.4299926757813,377.8299865722656,380.8200073242188,74850700
2023-11-14,SPY,383.1799926757813,385.8800048828125,380.0,383.760009765625,85934100
2023-11-15,SPY,381.7200012207031,381.8399963378906,378.760009765625,379.3800048828125,76970500
2023-11-16,SPY,382.6099853515625,389.25,379.4100036621094,388.0799865722656,104189600
2023-11-17,SPY,390.3699951171875,393.7000122070313,387.6700134277344,387.8599853515625,73978100
2023-11-20,SPY,387.25,390.6499938964844,386.2699890136719,390.5799865722656,65358100
2023-11-21,SPY,392.2300109863281,395.6000061035156,391.3800048828125,395.5199890136719,68881100
2023-11-22,SPY,396.6700134277344,398.489990234375,392.4200134277344,396.9599914550781,90157700
2023-11-23,SPY,393.6199951171875,399.1000061035156,393.3399963378906,398.5,63903900
2023-11-24,SPY,398.4800109863281,400.2300109863281,397.05999755859375,397.7699890136719,62677300
2023-11-27,SPY,399.010009765625,400.1199951171875,391.2799987792969,391.489990234375,99632300
2023-11-28,SPY,389.3599853515625,391.0799865722656,387.260009765625,388.6400146484375,86958900
2023-11-29,SPY,390.1000061035156,396.0400085449219,388.3800048828125,395.8800048828125,91806400
2023-11-30,SPY,396.7200012207031,402.6499938964844,395.7200012207031,400.6300048828125,84178800
